System,River,ReturnYear,Total_Returns,AgeClass_0.1,AgeClass_0.2,AgeClass_0.3,AgeClass_0.4,AgeClass_0.5,AgeClass_1.1,AgeClass_1.2,AgeClass_1.3,AgeClass_1.4,AgeClass_1.5,AgeClass_2.1,AgeClass_2.2,AgeClass_2.3,AgeClass_2.4,AgeClass_3.1,AgeClass_3.2,AgeClass_3.3,AgeClass_3.4
Bristol Bay,Ugashik,1997,2508751.348,0,0.00771901,2503.050525,1048.176782,0,19397.43565,408126.1395,839604.9298,19159.9388,0,5033.34775,935883.7136,276441.9728,1552.630543,0,3.08E-05,0.004752081,0
Bristol Bay,Ugashik,1998,1892274.618,0,2857.132674,1013.083384,0,0,10260.69166,260832.7499,391217.2296,690.7236715,0,7829.847751,273290.1974,940447.8227,3835.139104,0,1.53E-09,1.53E-09,0
Bristol Bay,Ugashik,1999,5223880.806,0,0,0,0,0,0,3803140.403,521899.9344,29347.03086,0,3.53E-09,596048.4773,244593.8495,27506.52938,0,3.53E-09,1344.581598,0
Bristol Bay,Ugashik,2000,2300098.288,0,0,0,0.10119121,0,0,260683.5649,1732034.862,8349.845773,0,0,130226.1051,168386.807,0,0,2.11E-09,417.0023363,0
Bristol Bay,Ugashik,2001,1467574.962,0,0,0.47252223,0,0,1237.274364,283827.9538,1050833.302,31423.72034,96.84054099,2867.174763,31801.30422,63023.64446,2367.321757,0,1.25E-09,95.95339232,0
Bristol Bay,Ugashik,2002,2499048.612,0,0.092342275,0,0,0,3670.878915,179053.3049,647818.2023,1054.796713,0,21.41548354,1657638.042,9008.42762,783.0364727,1.25E-09,0.323197966,0.092342277,0
Bristol Bay,Ugashik,2003,2540239.789,0,0,0,0,0,2248.781831,1255075.283,302211.3073,11946.13083,140.2089533,24647.59955,524716.2142,418907.6283,345.0300987,0,1.604547506,6.04E-07,0
Bristol Bay,Ugashik,2004,4202828.255,0,0,0.113121052,0,0,628.8957987,1866357.042,907859.2655,4401.682931,0,397.4420149,1185602.639,235000.5938,2115.705846,0,464.8242245,3.79E-09,0.05093983
Bristol Bay,Ugashik,2005,3090001.95,0,0,0.125460489,0,0,7745.024712,399297.9054,2342567.066,4844.397631,0,2009.414584,44273.56231,289264.4539,2.71E-09,0,2.71E-09,2.71E-09,0
Bristol Bay,Ugashik,2006,3779176.127,0,17203.57587,7693.047085,409.6639934,0,10937.70349,2071288.972,1437912.088,25205.90474,0,241.8917317,130860.8116,74227.32367,3194.135173,0,0.618670404,0.391253917,0
Bristol Bay,Ugashik,2007,7399703.245,0,0,0,0,0,12626.76795,4701777.63,2167492.851,52169.79044,0,3.33E-09,305593.964,160042.2412,3.30E-09,0,3.31E-09,3.30E-09,0
Bristol Bay,Ugashik,2008,2930788.304,0,0,521.5283868,753.2521795,0,650.1273383,1319887.085,1532813.302,13088.68803,346.9394915,372.9836249,35668.23759,26175.84168,502.1676798,0,8.151081963,3.32E-09,0
Bristol Bay,Ugashik,2009,3851254.223,0,0,0,0,0,66930.37603,876221.3028,1594092.324,12796.7334,0,1956.51824,1238125.801,61131.16704,3.29E-09,0,3.28E-09,0,0
Bristol Bay,Ugashik,2010,4988743.501,0,0,2987.301687,930.898149,0,41842.78433,1066919.596,2314050.322,2920.866596,0,21808.00756,1174215.216,363068.5082,3.13E-09,0,3.13E-09,0,0
Bristol Bay,Ugashik,2011,4203387.328,0,0,2.57E-09,354.0037892,0,7974.252534,1274646.025,1077435.77,6211.601066,0,13504.97535,935099.1665,887536.0485,2.57E-09,0,625.4849595,2.57E-09,0
Bristol Bay,Ugashik,2012,2922090.786,0,0,2817.642251,2.87E-09,0,8826.116402,1047221.512,930354.8033,7477.05521,0,1655.557829,697799.6587,223237.847,2700.097027,0,0.495896173,2.87E-09,0
Bristol Bay,Ugashik,2013,2634359.703,0,0,0,1716.408072,0,10045.26789,376289.5087,1729138.023,1857.666701,3.12E-09,2519.251881,332241.2548,180552.2602,5.20E-09,0,3.13E-09,0.061550255,0
Bristol Bay,Ugashik,2014,1154655.587,0,949.277832,1095.691688,0,0,64066.54452,579294.2032,317253.4595,798.4005334,0,6942.266651,144373.0523,39882.25381,0.437429081,0,3.30E-09,3.30E-09,0
Bristol Bay,Ugashik,2015,4248857.788,0,0,0.000407415,0,0,104687.3557,2738466.361,790143.7869,19.08796609,0,41288.33077,441781.2015,132471.6376,0,0,0.025703824,0,0
Bristol Bay,Ugashik,2016,7192817.504,0,0,0,0,0,29906.30413,3480574.003,2087481.783,4.50E-09,0,5117.035737,1304626.356,283973.0059,4.50E-09,0,4.48E-09,1139.016584,0
Bristol Bay,Ugashik,2017,6672737.541,0,0,0,0,0,70409.78081,3860506.652,1582990.737,8425.057579,0,978.0528647,653764.0748,495528.2005,0,0,132.5362035,2.449674014,0
Bristol Bay,Ugashik,2018,4770222.764,0,0,0,0,0,13553.78052,2596182.364,2008451.042,6249.23973,306.4590497,0.069672682,56487.62603,84332.11796,4394.59917,0,0,265.4662842,0
Bristol Bay,Ugashik,2019,3604963.053,0,0,0,0,0,53838.48477,1880555.733,1576519.499,2521.96478,0,6553.658539,53209.32247,31764.35086,0,0,0,0.03962912,0
Bristol Bay,Ugashik,2020,5078613.975,0,0,0,0,0,103761.7674,3018962.974,1598528.323,1571.928663,0,5883.317992,321079.8343,28825.82955,0,0,4.75E-09,0,0
Bristol Bay,Ugashik,2021,10860143.5,1.05E-06,1.05E-06,1.05E-06,1.06E-06,1.06E-06,20784.87476,6695358.774,2971244.674,1.365268749,1.06E-06,3330.470298,844961.1094,324454.8503,7.383288839,1.05E-06,1.05E-06,1.05E-06,1.06E-06
Bristol Bay,Ugashik,2022,7531752.089,1.05E-06,1.05E-06,1.05E-06,1.05E-06,1.05E-06,7524.898867,1171770.125,5562445.3,5326.917674,1.05E-06,2901.242113,527078.4277,254679.4911,1.05E-06,1.05E-06,25.68700291,1.05E-06,1.05E-06
Bristol Bay,Ugashik,2023,4378218.575,1.02E-06,1.02E-06,1.02E-06,1.02E-06,1.02E-06,170457.9103,392624.7639,2366944.165,33362.0501,1.02E-06,11832.58435,408380.6148,994615.0052,0.000103862,1.02E-06,1.480824261,1.02E-06,1.02E-06
Bristol Bay,Wood,1963,1597997.265,0,0,9.85E-09,0,0,5684.051911,907851.7773,451855.8422,0,0,15165.68542,172394.8709,45045.03773,0,0,0,0,0
Bristol Bay,Wood,1964,2413804.479,0,147.8984485,262.6452572,238.8924536,0,0,1610957.717,458540.1088,0,0,69.11397907,316785.1276,26802.97521,0,0,0,0,0
Bristol Bay,Wood,1965,1302507.093,0,850.5386894,2736.32529,0,0,1738.653466,218861.0342,942240.9998,0,0,0,96536.34339,39543.19771,0,0,0,0,0
Bristol Bay,Wood,1966,2500620.89,0,0,1.11E-08,0,0,0,970914.6497,1422998.086,4276.704636,0,95.3123429,13439.73672,88896.40015,0,0,6.80E-09,0,0
Bristol Bay,Wood,1967,1150410.206,0,6.82E-09,1.05E-08,503.6402954,0,116.5822741,591145.4979,422690.0258,871.1006109,0,658.8797878,109138.1917,25286.28783,0,0,0,0,0
Bristol Bay,Wood,1968,1547964.89,0,2071.226854,5166.732943,4.45E-09,0,594.8967393,492966.1642,947040.9514,4123.805609,0,909.8867516,53834.90027,40572.31635,684.0092853,0,0,0,0
Bristol Bay,Wood,1969,1351285.173,0,4.98E-09,2099.581186,0,0,5583.577058,597032.0017,320745.7007,0,0,133.7506302,386106.3927,39341.3007,0,0,0,242.8686712,0
Bristol Bay,Wood,1970,2238536.851,0,0,1.09E-08,0,0,1499.118901,959032.2914,1024258.461,0,0,222.9459437,171818.5564,80891.31759,814.1601209,0,0,0,0
Bristol Bay,Wood,1971,2063662.462,0,0,7435.371611,9.86E-08,0,909.0767122,575431.0376,1205631.327,4897.411801,0,526.9098255,50018.47042,218812.8569,0,0,0,0,0
Bristol Bay,Wood,1972,998549.9087,0,0,5656.335366,327.940563,0,0,552271.9278,289066.8932,5650.173794,0,0,81500.38818,64076.24977,0,0,0,0,0
Bristol Bay,Wood,1973,735060.421,0,0,1899.416486,6.64E-09,38.9247825,3951.796278,60777.27935,565465.4138,653.4445092,316.4699758,0,3925.920936,97783.47314,248.2817414,0,0,0,0
Bristol Bay,Wood,1974,2244579.168,0,2468.328637,9.72E-09,0,0,1697.1488,1387914.798,438023.6457,4461.674082,0,4458.883263,383877.8841,21676.80547,0,0,0,0,0
Bristol Bay,Wood,1975,1773846.772,0,1694.565767,19060.89743,0,0,1706.681749,444270.1907,1022201.298,10313.05133,0,0,179643.3931,94956.69419,0,0,0,0,0
Bristol Bay,Wood,1976,1711906.973,0,645.2166093,11222.69909,0,0,1244.916922,802385.7905,643532.1408,4.43E-09,0,0,202944.7429,49931.4657,0,0,0,0,0
Bristol Bay,Wood,1977,812891.6683,0,4.27E-09,1261.095777,4.49E-09,0,2408.930682,233282.4477,422944.7573,4.83E-09,0,0,41827.50726,111166.9296,0,0,0,0,0
Bristol Bay,Wood,1978,4706520.489,0,6.87E-09,12417.09087,1.56E-08,8.50E-07,30667.32615,3403445.313,1154122.598,34888.90088,0,4257.335171,44713.57391,22008.35079,0,0,0,0,0
Bristol Bay,Wood,1979,4185627.69,0,6.44E-09,7.15E-09,0,0,1967.110001,1796332.408,1924881.348,6.79E-09,0,0,437456.1871,24990.63654,0,0,6.44E-09,0,0
Bristol Bay,Wood,1980,6143341.608,0,0,4.59E-09,0,0,19300.0333,2652958.123,2809723.658,8334.125896,0,4012.520553,548783.1671,100229.9797,0,0,0,0,0
Bristol Bay,Wood,1981,6009033.282,0,0,6.10E-09,0,0,0,1275546.006,3010832.934,7864.482934,0,4.27E-09,617473.489,1097316.37,0,0,0,0,0
Bristol Bay,Wood,1982,4093669.81,0,3.38E-09,7.74E-09,5.32E-09,7.26E-06,16285.53155,1274165.79,2444584.075,9226.84804,0,2793.626441,55897.76723,290716.172,0,0,0,0,0
Bristol Bay,Wood,1983,4106631.481,0,4.45E-09,6.07E-09,1.58E-08,0,0,2360528.69,688659.0522,8.00E-08,0,0,1025110.072,27016.39588,3348.950371,0,1968.320823,0,0
Bristol Bay,Wood,1984,2349711.65,0,3.28E-09,7.23E-09,10444.84827,0,0,472215.5854,1708952.77,13287.75939,0,0,31620.17585,113190.511,0,0,0,0,0
Bristol Bay,Wood,1985,1527764.224,0,3.74E-09,4.76E-09,4.93E-09,0,3627.667505,613921.9158,810844.4498,1419.311231,0,0,72533.62669,25417.25306,0,0,0,0,0
Bristol Bay,Wood,1986,2106059.951,154.9684865,2.73E-09,5.47E-09,2310.310552,0,1358.70122,533178.1323,1383072.003,1486.025393,0,0,69787.37988,114712.4303,0,0,0,0,0
Bristol Bay,Wood,1987,3517784.919,0,4.65E-09,1041.304783,0.263200618,0,381.8239301,1839382.771,1388422.604,0.039408084,0,0,125734.2806,162821.8321,0,0,0,0,0
Bristol Bay,Wood,1988,2000001.517,0,8941.067867,7.21E-09,9.80E-09,0,1454.521096,586695.163,1353389.368,12821.38853,0,0,15113.77663,21586.23228,0,0,0,0,0
Bristol Bay,Wood,1989,3099741.635,0,3187.57261,16157.44037,1241.344811,0,2186.654101,1380822.302,1498999.894,2817.896288,0,0,80678.96218,113649.5685,0,0,0,0,0
Bristol Bay,Wood,1990,3195122.866,0,18995.26747,31946.70782,562.7675248,0,0,1225883.754,1822593.98,16112.15042,0,0,44470.35369,34557.88508,0,0,0,0,0
Bristol Bay,Wood,1991,4506270.809,0,7723.017601,74928.93342,1260.701001,0,1123.729605,1579965.354,2760108.063,3604.706306,0,148.4194237,52691.4985,24716.3861,0,0,0,0,0
Bristol Bay,Wood,1992,3071689.779,0,2349.190305,18867.94722,16959.26727,0,4109.943728,1850506.323,991109.3692,20885.22239,0,0,87904.72233,78154.66407,843.1292947,0,0,0,0
Bristol Bay,Wood,1993,4748131.877,0,5650.679451,19840.90608,4367.961816,0,1442.111721,2563487.264,1935323.261,6776.759498,0,0,90116.8642,121126.0689,0,0,0,0,0
Bristol Bay,Wood,1994,3696594.4,0,3.60E-09,23365.31209,5.49E-08,0,12307.01916,1122283.386,2443446.528,12680.1691,0,1436.318654,23863.73405,57211.93245,3.99E-08,0,0,0,0
Bristol Bay,Wood,1995,4938613.222,0,8952.545557,8271.046313,5426.095328,0,1295.226821,2739166.727,1824009.005,2446.604854,0,0,301350.5201,46746.60063,948.8507341,0,0,0,0
Bristol Bay,Wood,1996,5959843.735,0,13405.28193,77658.37471,1.05E-08,0,0,2380885.836,3167633.249,4644.353441,0,0,51076.78602,264539.8536,0,0,0,0,0
Bristol Bay,Wood,1997,3879033.896,0,0,1681.228541,6088.097285,0,10891.94987,1710296.465,1931608.998,65018.48045,911.0306724,0,85258.55691,66659.76527,8.71E-09,0,0,619.3240762,0
Bristol Bay,Wood,1998,4421017.658,0,418.5151299,6.84E-08,4109.077659,0,7336.078228,2990516.7,1233241.435,6.14E-09,0,489.3596733,138580.9445,45423.70921,132.0865367,0,769.7520123,0,0
Bristol Bay,Wood,1999,7403081.016,0,0,0,0,0,0,4452434.938,2383373.96,2587.759367,0,0,400065.8528,163436.7635,1181.742138,0,0,0,0
Bristol Bay,Wood,2000,6541118.444,0,0,0,0,0,0,3104643.303,3217087.028,2874.026194,0,0,117398.0648,99116.02235,0,0,0,0,0
Bristol Bay,Wood,2001,4644098.577,0,0,0,0,0,2776.469044,204615.1718,4383745.447,9319.034013,0,0,2900.449843,40742.00574,0,0,0,0,0
Bristol Bay,Wood,2002,3859721.545,0,1094.5763,748.9206263,0,0,725.2490844,3038333.543,584427.0465,21332.98208,0,899.9873825,194836.3914,17322.84825,0,0,0,0,0
Bristol Bay,Wood,2003,6233372.185,0,0,0,0,0,4296.863681,2291699.738,3535682.505,25529.27194,0,447.8030212,148016.7644,227699.2392,0,0,0,0,0
Bristol Bay,Wood,2004,6430474.97,0,0,0,0,0,0,3280705.369,2609498.75,5315.46441,8.68E-09,0,399870.9109,134874.8233,181.1470284,0,0,28.5055855,0
Bristol Bay,Wood,2005,5881534.426,0,0,0,0,0,44385.76324,2176259.137,3230094.221,8218.886842,0,0,112747.7883,309514.1976,314.4324361,0,0,0,0
Bristol Bay,Wood,2006,12640215.19,0,4.42E-09,27855.85935,2.39E-08,0,4139.748332,5937283.884,5495801.179,60784.77446,0,0,562702.1405,550290.4352,0,1357.169387,0,0,0
Bristol Bay,Wood,2007,7794243.467,0,0,0,0,0,10784.47382,5350245.612,2121062.956,13526.83532,2.60E-06,0,236544.5006,62043.87147,5.52E-09,0,0,0,35.2176534
Bristol Bay,Wood,2008,6804843.24,0,6.84E-09,1.03E-08,5.13E-09,0,2.05E-08,3914076.525,2811164.294,1.71E-08,0,0,37752.99842,41849.42259,0,0,0,0,0
Bristol Bay,Wood,2009,6673678.512,0,0,0,0,0,40677.03347,2515742.977,3867602.648,49755.50475,0,0,112868.387,87031.96137,0,0,0,0,0
Bristol Bay,Wood,2010,8809666.874,0,106.8287359,405.1193814,1713.083426,0,2505.687759,4545899.601,3860079.3,23501.06626,0,2333.634317,235871.3531,137251.1996,0,0,0,0,0
Bristol Bay,Wood,2011,4949205.892,0,687.1223017,4.13E-09,2356.680112,0,2.27E-07,1466827.176,3188317.584,9697.705577,0,0,185856.8109,95462.81269,0,0,0,0,0
Bristol Bay,Wood,2012,2699118.658,0,3.99E-09,7.07E-06,7.97E-09,0,1790.498837,1307145.76,1145264.91,16183.70964,0,0,175481.7107,52955.20142,296.8674571,0,0,0,0
Bristol Bay,Wood,2013,3286868.263,0,0,2.92E-09,0,0,41826.11109,1383003.788,1776719.854,1275.511254,0,1627.168635,47806.70379,34609.12667,0,0,0,0,0
Bristol Bay,Wood,2014,7169894.759,0,0,6300.607527,7.83E-09,0,10412.32299,4798046.79,2057086.573,20585.25612,0,1237.641826,209067.5377,67158.02999,0,0,0,0,0
Bristol Bay,Wood,2015,5019585.225,0,0,9.02E-09,0,0,77215.24777,2666460.351,1989083.349,8.07E-09,0,2945.873414,214841.8576,68012.31182,1026.234605,0,0,0,0
Bristol Bay,Wood,2016,6384574.629,0,0,4174.585982,1229.232699,0,207823.4901,3133423.097,2859736.746,13532.94789,0,0,105680.4513,58421.46148,552.6163586,0,0,0,0
Bristol Bay,Wood,2017,11287413.55,0,0,0,0,0,163320.9392,9677409.993,1384225.798,1099.2044,3882.600115,0,56375.81188,1099.2044,0,0,0,0,0
Bristol Bay,Wood,2018,22680172.71,0,0,3134.833117,0,0,3.64E-09,20246491.97,2368581.271,7.27E-09,0,3535.255464,57516.86877,3.09E-08,0,0,0,912.5126091,0
Bristol Bay,Wood,2019,12340740.14,0,0,0,0,0,87517.70151,8064807.008,3790598.521,75.93284612,0,4770.941856,340940.0675,52029.96738,0,0,0,0,0
Bristol Bay,Wood,2020,8004914.943,0,0,0,0,0,36289.02416,5724076.376,2193179.144,975.109693,0,0,38541.97143,11853.3181,0,0,0,0,0
Bristol Bay,Wood,2021,12670319.95,1.05E-06,1.05E-06,1.05E-06,1.05E-06,1.05E-06,8527.01645,11139832.21,1013268.723,120.9983737,1.05E-06,3526.40259,429452.9548,75591.64565,1.05E-06,1.05E-06,1.05E-06,1.05E-06,1.05E-06
Bristol Bay,Wood,2022,12410175.87,1.05E-06,1.05E-06,0.001795169,1.05E-06,1.05E-06,7208.086447,7504564.422,3475376.736,13005.46252,1.05E-06,1.05E-06,1226114.099,183907.0625,1.05E-06,1.05E-06,1.05E-06,1.05E-06,1.05E-06
Bristol Bay,Wood,2023,10418936.25,1.02E-06,1.02E-06,1.02E-06,1.02E-06,1.02E-06,61995.91025,3376878.59,5551956.452,1524.596417,1.02E-06,1337.224699,401733.6312,1023509.848,1.02E-06,1.02E-06,1.02E-06,1.02E-06,1.02E-06
Columbia River,Bonneville Lock & Dam,1985,166340,0,0,0,0,0,1461,150419,1732,0,0,585,12143,0,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,1986,58123,0,0,0,0,0,24062,21928,9094,0,0,510,2371,158,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,1987,116993,0,0,0,0,0,22999,76905,2611,0,0,1673,12805,0,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,1988,79714,0,0,0,0,0,547,58466,13259,0,0,2057,5384,0,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,1989,41884,0,0,0,0,0,298,33993,3809,0,0,523,3052,210,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,1990,49581,0,0,0,0,0,7260,29089,5001,0,0,393,7681,157,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,1991,76481,0,0,0,0,0,4072,56355,13678,0,0,1958,342,76,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,1992,84992,0,0,0,0,0,5170,56044,5755,0,0,2894,15129,0,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,1993,80178,0,0,0,0,0,0,65510,8043,0,0,0,5640,984,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,1994,12678,0,0,0,0,0,440,1899,8583,0,0,146,1503,106,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,1995,8774,0,0,0,0,0,2451,4860,303,0,0,764,259,95,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,1996,30232,0,0,0,0,0,534,26262,1095,0,0,232,2110,0,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,1997,47008,0,0,0,0,0,315,41379,2333,0,0,298,2343,341,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,1998,13218,0,0,0,0,0,2939,1373,7485,0,0,194,1158,70,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,1999,17877,0,0,0,0,0,1558,14403,559,0,0,466,760,130,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,2000,93398,0,0,0,0,0,3825,88006,598,0,0,427,424,118,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,2001,114934,0,0,0,0,0,1171,92046,12394,0,0,513,8810,0,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,2002,49610,0,0,0,0,0,458,19533,6887,0,0,116,20446,508,0,46,1425,0,0
Columbia River,Bonneville Lock & Dam,2003,39291,0,0,0,0,0,9713,12359,6025,0,0,2373,492,343,0,5230,806,35,0
Columbia River,Bonneville Lock & Dam,2004,123291,0,0,0,0,0,1218,120481,337,0,0,0,784,235,0,235,0,0,0
Columbia River,Bonneville Lock & Dam,2005,72971,0,0,0,0,0,804,64751,5447,0,0,783,483,0,0,287,267,0,0
Columbia River,Bonneville Lock & Dam,2006,37066,0,0,0,0,0,201,23338,6815,0,0,734,5359,104,0,515,0,0,0
Columbia River,Bonneville Lock & Dam,2007,24376,0,0,0,0,0,9734,7226,2665,0,0,1482,2660,610,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,2008,213607,0,0,0,0,0,15260,186773,1080,0,0,3687,6530,278,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,2009,177823,0,0,0,0,0,18137,140752,10593,0,0,1758,6457,126,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,2010,386525,0,0,0,0,0,6178,357747,10030,0,0,1413,11156,0,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,2011,185796,0,0,0,0,0,32729,120868,20655,0,0,3721,7639,184,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,2012,515673,0,0,0,0,0,6637,494616,6391,0,0,2475,5092,0,0,0,286,0,0
Columbia River,Bonneville Lock & Dam,2013,185505,0,0,0,0,0,32198,116445,24784,0,0,889,11190,0,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,2014,614179,0,0,0,0,0,87497,518152,3675,0,0,433,4419,0,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,2015,510706,0,0,0,0,0,692,478970,28086,0,0,869,2089,0,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,2016,342498,0,0,0,0,0,2471,301578,36621,0,0,0,1828,0,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,2017,87693,0,0,0,0,0,11400,43014,32300,0,0,629,351,0,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,2018,193816,0,0,0,0,0,696,185170,3208,0,0,2294,1816,0,0,476,78,0,0
Columbia River,Bonneville Lock & Dam,2019,63046,0,0,0,0,0,34333,10880,763,0,0,14092,2896,41,0,41,0,0,0
Columbia River,Bonneville Lock & Dam,2020,341739,0,0,0,0,0,2943,337115,591,0,0,409,682,0,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,2021,151765,0,0,0,0,0,41393,87103,20844,0,0,1437,988,0,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,2022,663253,0,0,0,0,0,13084,628929,14244,0,0,4224,2773,0,0,0,0,0,0
Columbia River,Bonneville Lock & Dam,2023,327600,0,0,0,0,0,30066,249066,33729,0,0,744,13943,0,0,0,0,0,0
Fraser River,Chilko,1951,32000,0,0,0,0,0,32000,0,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Chilko,1952,1652925,0,0,0,0,0,3732,1643062,0,0,0,6131,0,0,0,0,0,0,0
Fraser River,Chilko,1953,828243,0,0,0,0,0,1489,560635,11182,0,0,621,254316,0,0,0,0,0,0
Fraser River,Chilko,1954,246165,0,0,0,0,0,3925,183278,10368,0,0,954,46358,1282,0,0,0,0,0
Fraser River,Chilko,1955,690225,0,0,0,0,0,18732,644911,4705,0,0,5004,15449,1424,0,0,0,0,0
Fraser River,Chilko,1956,1860093,0,0,0,0,0,1172,1763929,20763,0,0,114,74115,0,0,0,0,0,0
Fraser River,Chilko,1957,607788,0,0,0,0,0,12234,514554,35975,0,0,2583,38833,3609,0,0,0,0,0
Fraser River,Chilko,1958,768653,0,0,0,0,0,32418,632132,14004,0,0,2844,86362,893,0,0,0,0,0
Fraser River,Chilko,1959,1487328,0,0,0,0,0,13905,1407963,4415,0,0,1373,58891,781,0,0,0,0,0
Fraser River,Chilko,1960,2453759,0,0,0,0,0,76,2379854,31011,0,0,75,40510,2233,0,0,0,0,0
Fraser River,Chilko,1961,163316,0,0,0,0,0,4055,117362,16684,0,0,63,25152,0,0,0,0,0,0
Fraser River,Chilko,1962,324550,0,0,0,0,0,23792,278320,3149,0,0,1711,17578,0,0,0,0,0,0
Fraser River,Chilko,1963,2231435,0,0,0,0,0,5472,2080497,13613,0,0,1272,130581,0,0,0,0,0,0
Fraser River,Chilko,1964,1072291,0,0,0,0,0,256,958877,18659,0,0,1045,88363,5091,0,0,0,0,0
Fraser River,Chilko,1965,151720,0,0,0,0,0,10657,52713,5980,0,0,409,81961,0,0,0,0,0,0
Fraser River,Chilko,1966,1014263,0,0,0,0,0,37579,960609,11583,0,0,0,4492,0,0,0,0,0,0
Fraser River,Chilko,1967,1138362,0,0,0,0,0,7252,1112861,13582,0,0,3971,696,0,0,0,0,0,0
Fraser River,Chilko,1968,1873120,0,0,0,0,0,1787,1818921,4045,0,0,1343,47006,18,0,0,0,0,0
Fraser River,Chilko,1969,380200,0,0,0,0,0,26456,138555,55810,0,0,1782,156756,841,0,0,0,0,0
Fraser River,Chilko,1970,791502,0,0,0,0,0,28734,744469,2360,0,0,1479,14460,0,0,0,0,0,0
Fraser River,Chilko,1971,2102377,0,0,0,0,0,46952,1933329,27636,0,0,5300,89160,0,0,0,0,0,0
Fraser River,Chilko,1972,2391956,0,0,0,0,0,4126,2349375,23351,0,0,1108,13996,0,0,0,0,0,0
Fraser River,Chilko,1973,464529,0,0,0,0,0,16775,369954,21925,0,0,294,55581,0,0,0,0,0,0
Fraser River,Chilko,1974,723368,0,0,0,0,0,58786,630046,15839,0,0,5423,12146,1128,0,0,0,0,0
Fraser River,Chilko,1975,838396,0,0,0,0,0,42709,740253,1084,0,0,13222,41128,0,0,0,0,0,0
Fraser River,Chilko,1976,1998190,0,0,0,0,0,8835,1947465,0,0,0,1309,40581,0,0,0,0,0,0
Fraser River,Chilko,1977,348080,0,0,0,0,0,26487,200775,34424,0,0,2893,83501,0,0,0,0,0,0
Fraser River,Chilko,1978,702349,0,0,0,0,0,22821,641497,6807,0,0,3815,27243,166,0,0,0,0,0
Fraser River,Chilko,1979,1460107,0,0,0,0,0,8457,1389008,4312,0,0,20230,36356,1744,0,0,0,0,0
Fraser River,Chilko,1980,1735811,0,0,0,0,0,3346,1650944,7375,0,0,334,73812,0,0,0,0,0,0
Fraser River,Chilko,1981,238911,0,0,0,0,0,8616,190527,25168,0,0,0,14210,390,0,0,0,0,0
Fraser River,Chilko,1982,1184116,0,0,0,0,0,9358,1169034,2743,0,0,397,2584,0,0,0,0,0,0
Fraser River,Chilko,1983,1716873,0,0,0,0,0,12504,1615466,77743,0,0,1371,9789,0,0,0,0,0,0
Fraser River,Chilko,1984,4010144,0,0,0,0,0,1722,3920494,72206,0,0,414,15308,0,0,0,0,0,0
Fraser River,Chilko,1985,749943,0,0,0,0,0,52424,180656,473961,0,0,2919,32179,7804,0,0,0,0,0
Fraser River,Chilko,1986,1427395,0,0,0,0,0,45476,1355953,4547,0,0,182,18862,2375,0,0,0,0,0
Fraser River,Chilko,1987,1922927,0,0,0,0,0,11108,1717330,131741,0,0,5243,57505,0,0,0,0,0,0
Fraser River,Chilko,1988,852340,0,0,0,0,0,970,500714,36418,0,0,1951,310875,1412,0,0,0,0,0
Fraser River,Chilko,1989,576617,0,0,0,0,0,47835,366037,2890,0,0,1563,153893,4399,0,0,0,0,0
Fraser River,Chilko,1990,4634167,0,0,0,0,0,11552,4413216,184400,0,0,335,18862,5802,0,0,0,0,0
Fraser River,Chilko,1991,4371072,0,0,0,0,0,2697,4032356,279555,0,0,863,54465,1136,0,0,0,0,0
Fraser River,Chilko,1992,3370308,0,0,0,0,0,11841,2979547,316979,0,0,797,56111,5033,0,0,0,0,0
Fraser River,Chilko,1993,3344580,0,0,0,0,0,13262,3015024,157913,0,0,0,155406,2975,0,0,0,0,0
